POST_ID,MS_ID,MS_SPACEID,CAP_COLOR,METER_TYPE,SMART_METE,ACTIVESENS,JURISDICTI,ON_OFF_STR,OSP_ID,STREET_NUM,STREETNAME,STREET_SEG,RATEAREA,SFPARKAREA,LOCATION
401-05310,-,0,Grey,SS,N,N,SFMTA,ON,0,531,ELLIS ST,5176000,Area 3,,"(37.7844466062, -122.4156014174)"
472-06070,-,0,Grey,SS,Y,N,SFMTA,ON,0,607,HYDE ST,7121000,Area 3,,"(37.7865853001, -122.4165803005)"
472-06200,-,0,Grey,SS,Y,N,SFMTA,ON,0,620,HYDE ST,7121000,Area 3,,"(37.7868943018, -122.4164893010)"
380-01170,-,0,Grey,SS,N,N,SFMTA,ON,0,117,DAVIS ST,4606000,Area 5,Downtown,"(37.7940080007, -122.3977939018)"
614-03320,-,0,Yellow,SS,N,N,SFMTA,ON,0,332,POST ST,10628000,Area 5,Downtown,"(37.7883870014, -122.4080793017)"
201-01890,-,0,Grey,SS,N,N,SFMTA,ON,0,189,01ST ST,106000,Area 5,Downtown,"(37.7886748024, -122.3960673024)"
420-00440,-,0,Red,SS,N,N,SFMTA,ON,0,44,FREMONT ST,5860000,Area 5,Downtown,"(37.7908345004, -122.3972871990)"
420-03100,-,0,Grey,SS,N,N,SFMTA,ON,0,310,FREMONT ST,5864000,Area 5,South Embarcadero,"(37.7876509977, -122.3933209998)"
420-03110,-,0,Yellow,SS,N,N,SFMTA,ON,0,311,FREMONT ST,5864000,Area 5,South Embarcadero,"(37.7877573975, -122.3931490981)"
568-05070,-,0,Grey,SS,Y,N,SFMTA,ON,0,507,MISSION ST,9088000,Area 5,Downtown,"(37.7894862992, -122.3977912978)"
460-02050,-,0,Yellow,SS,N,N,SFMTA,ON,0,205,HALLECK ST,6633000,Area 5,Downtown,"(37.7934800972, -122.4015523975)"
650-05050,-,0,Red,SS,N,N,SFMTA,ON,0,505,SACRAMENTO ST,11224000,Area 5,Downtown,"(37.7939123017, -122.4015690998)"
568-05220,-,0,Grey,SS,Y,N,SFMTA,ON,0,522,MISSION ST,9088000,Area 5,Downtown,"(37.7893439018, -122.3982289002)"
568-05500,-,0,Grey,SS,Y,N,SFMTA,ON,0,550,MISSION ST,9090000,Area 5,Downtown,"(37.7889119991, -122.3987901022)"
201-03060,-,0,Grey,SS,Y,N,SFMTA,ON,0,306,01ST ST,111000,Area 5,South Embarcadero,"(37.7870104973, -122.3942679984)"
201-03220,-,0,Grey,SS,Y,N,SFMTA,ON,0,322,01ST ST,112000,Area 5,South Embarcadero,"(37.7867190027, -122.3939036985)"
651-03230,-,0,Yellow,SS,N,N,SFMTA,ON,0,323,SANSOME ST,11546000,Area 5,Downtown,"(37.7936478973, -122.4013329984)"
500-07340,-,0,Grey,SS,N,N,SFMTA,ON,0,734,JACKSON ST,7377000,Area 2,,"(37.7959354025, -122.4076894985)"
209-02350,-,0,Grey,SS,N,N,SFMTA,ON,0,235,09TH ST,452000,Area 2,,"(37.7744008013, -122.4122662020)"
502-05220,-,0,Grey,SS,N,N,SFMTA,ON,0,522,JONES ST,7570000,Area 2,,"(37.7863875990, -122.4130138007)"
502-07130,-,0,Grey,SS,N,N,SFMTA,ON,0,713,JONES ST,7574000,Area 2,,"(37.7880748984, -122.4135153011)"
210-01140,-,0,Green,SS,N,N,SFMTA,ON,0,114,10TH ST,484000,Area 2,,"(37.7748677012, -122.4155477003)"
502-08150,-,0,Grey,SS,N,N,SFMTA,ON,0,815,JONES ST,7575000,Area 2,,"(37.7890677013, -122.4137119015)"
666-07170,-,0,Yellow,SS,N,N,SFMTA,ON,0,717,SUTTER ST,12325000,Area 2,,"(37.7886633024, -122.4125348979)"
651-07240,-,0,Grey,SS,N,N,SFMTA,ON,0,724,SANSOME ST,11553000,Area 2,,"(37.7973254015, -122.4019236990)"
210-01590,-,0,Grey,SS,N,N,SFMTA,ON,0,159,10TH ST,486000,Area 2,,"(37.7742255022, -122.4144495984)"
720-02140,720-02002,14,Grey,MS,Y,N,SFMTA,ON,0,214,WASHINGTON ST,13405000,Area 5,Downtown,"(37.7961517003, -122.3988081009)"
664-12290,-,0,Yellow,SS,N,N,SFMTA,ON,0,1229,STOCKTON ST,12209000,Area 2,,"(37.7974282977, -122.4086633974)"
720-08440,-,0,Yellow,SS,N,N,SFMTA,ON,0,844,WASHINGTON ST,13417000,Area 2,,"(37.7950036981, -122.4078844001)"
542-10080,-,0,Grey,SS,N,N,SFMTA,ON,0,1008,LARKIN ST,8134000,Area 3,,"(37.7873233993, -122.4182509982)"
573-00250,-,0,Grey,SS,N,N,SFMTA,ON,0,25,MYRTLE ST,9471000,Area 3,,"(37.7855093990, -122.4188285002)"
593-08320,-,0,Grey,SS,N,N,SFMTA,ON,0,832,OFARRELL ST,9734000,Area 3,,"(37.7850817990, -122.4190974978)"
444-13010,-,0,Grey,SS,N,N,SFMTA,ON,0,1301,GRANT AVE,6403000,Area 3,,"(37.7989150015, -122.4072885976)"
419-00250,-,0,Green,SS,N,N,SFMTA,ON,0,25,FRANKLIN ST,5797000,Area 5,Civic Center,"(37.7749801026, -122.4209966973)"
686-07300,-,0,Grey,SS,N,N,SFMTA,ON,0,730,TURK ST,12724000,Area 5,Civic Center,"(37.7818648023, -122.4218876992)"
701-06040,701-06002,4,Grey,MS,Y,N,SFMTA,ON,0,604,VAN NESS AVE,13148201,Area 5,Civic Center,"(37.7812177976, -122.4203161986)"
616-14250,-,0,Grey,SS,N,N,SFMTA,ON,0,1425,POWELL ST,10693000,Area 3,,"(37.7981155020, -122.4104716980)"
423-01120,423-01002,12,Grey,MS,Y,N,SFMTA,ON,0,112,FULTON ST,5881000,Area 5,Civic Center,"(37.7798877058, -122.4154477157)"
423-01250,423-01001,25,Grey,MS,Y,N,SFMTA,ON,0,125,FULTON ST,5881000,Area 5,Civic Center,"(37.7795897973, -122.4155945999)"
423-01650,423-01005,65,Grey,MS,Y,N,SFMTA,ON,0,165,FULTON ST,5881000,Area 5,Civic Center,"(37.7794937249, -122.4163395166)"
616-11190,-,0,Grey,SS,N,N,SFMTA,ON,0,1119,POWELL ST,10688000,Area 3,,"(37.7952678007, -122.4099168998)"
616-12080,-,0,Grey,SS,N,N,SFMTA,ON,0,1208,POWELL ST,10689000,Area 3,,"(37.7958867987, -122.4098649991)"
616-12090,-,0,Grey,SS,N,N,SFMTA,ON,0,1209,POWELL ST,10689000,Area 3,,"(37.7958984998, -122.4100426004)"
616-12160,-,0,Yellow,SS,N,N,SFMTA,ON,0,1216,POWELL ST,10689000,Area 3,,"(37.7960619022, -122.4099000019)"
606-16090,-,0,Grey,SS,N,N,SFMTA,ON,0,1609,PINE ST,10478000,Area 3,,"(37.7892747008, -122.4226832983)"
464-00110,-,0,Yellow,SS,Y,N,SFMTA,ON,0,11,HAYES ST,6812000,Area 5,Civic Center,"(37.7775813983, -122.4170214010)"
614-12180,-,0,Grey,SS,N,N,SFMTA,ON,0,1218,POST ST,10641000,Area 3,,"(37.7865836014, -122.4223068000)"
612-00130,-,0,Grey,SS,Y,N,SFMTA,ON,0,13,POLK ST,10546000,Area 5,Civic Center,"(37.7771293008, -122.4180493017)"
612-01190,-,0,Yellow,SS,Y,N,SFMTA,ON,0,119,POLK ST,10548000,Area 5,Civic Center,"(37.7781440978, -122.4182587990)"
208-01340,-,0,Yellow,SS,N,N,SFMTA,ON,0,134,08TH ST,407000,Area 2,,"(37.7767192022, -122.4123897010)"
208-02240,-,0,Yellow,SS,N,N,SFMTA,ON,0,224,08TH ST,410000,Area 2,,"(37.7756608975, -122.4110629016)"
720-09370,-,0,Grey,SS,N,N,SFMTA,ON,0,937,WASHINGTON ST,13420000,Area 3,,"(37.7947297999, -122.4094456022)"
471-10350,-,0,Grey,SS,N,N,SFMTA,ON,0,1035,HARRISON ST,6726000,Area 3,,"(37.7764171016, -122.4049919003)"
471-10310,-,0,Grey,SS,N,N,SFMTA,ON,0,1031,HARRISON ST,6726000,Area 3,,"(37.7765073021, -122.4048771017)"
600-03120,-,0,Yellow,SS,N,N,SFMTA,ON,0,312,PACIFIC AVE,10119000,Area 2,,"(37.7976383985, -122.4013499019)"
600-03140,-,0,Grey,SS,N,N,SFMTA,ON,0,314,PACIFIC AVE,10119000,Area 2,,"(37.7976298993, -122.4014170018)"
600-03320,-,0,Yellow,SS,N,N,SFMTA,ON,0,332,PACIFIC AVE,10119000,Area 2,,"(37.7975709018, -122.4018843991)"
701-18060,-,0,Black,SS,N,N,SFMTA,ON,0,1806,VAN NESS AVE,13160201,MC3,,"(37.7924417973, -122.4225872976)"
330-08160,-,0,Grey,SS,N,N,SFMTA,ON,0,816,BRANNAN ST,3088000,Area 3,,"(37.7727397987, -122.4037537982)"
651-07020,-,0,Grey,SS,N,N,SFMTA,ON,0,702,SANSOME ST,11552000,Area 2,,"(37.7967735984, -122.4018079002)"
209-01250,-,0,Grey,SS,N,N,SFMTA,ON,0,125,09TH ST,449000,Area 2,,"(37.7757884980, -122.4140068998)"
209-01330,-,0,Grey,SS,N,N,SFMTA,ON,0,133,09TH ST,449000,Area 2,,"(37.7756678992, -122.4138557014)"
686-03130,-,0,Green,SS,N,N,SFMTA,ON,0,313,TURK ST,12719000,Area 2,,"(37.7826610998, -122.4146434997)"
336-13430,-,0,Grey,SS,N,N,SFMTA,ON,0,1343,BUSH ST,3443000,Area 3,,"(37.7886629001, -122.4200037995)"
350-14080,-,0,Yellow,SS,N,N,SFMTA,ON,0,1408,CALIFORNIA ST,3547000,Area 3,,"(37.7910122023, -122.4177878981)"
350-15040,-,0,Yellow,SS,N,N,SFMTA,ON,0,1504,CALIFORNIA ST,3548000,Area 3,,"(37.7908413009, -122.4192847998)"
546-02090,-,0,Grey,SS,N,N,SFMTA,ON,0,209,LEAVENWORTH ST,8240000,Area 2,,"(37.7831033644, -122.4141897522)"
546-02230,-,0,Grey,SS,N,N,SFMTA,ON,0,223,LEAVENWORTH ST,8240000,Area 2,,"(37.7835200996, -122.4142749977)"
209-00020,-,0,Red,SS,N,N,SFMTA,ON,0,2,09TH ST,446000,Area 2,,"(37.7773062070, -122.4162162358)"
209-00070,-,0,Grey,SS,N,N,SFMTA,ON,0,7,09TH ST,446000,Area 2,,"(37.7773144011, -122.4159218014)"
701-17270,-,0,Grey,SS,N,N,SFMTA,ON,0,1727,VAN NESS AVE,13159101,Area 3,,"(37.7920256973, -122.4228269977)"
563-01190,-,0,Grey,SS,N,N,SFMTA,ON,0,119,MCALLISTER ST,8890000,Area 2,,"(37.7807715048, -122.4144262187)"
440-01080,-,0,Yellow,SS,N,N,SFMTA,ON,0,108,GEARY ST,6108000,Area 5,Downtown,"(37.7877637007, -122.4054718983)"
658-02070,-,0,Grey,SS,Y,N,SFMTA,ON,0,207,SPEAR ST,12046000,Area 5,Downtown,"(37.7911324994, -122.3921681025)"
612-18180,-,0,Black,SS,N,N,SFMTA,ON,0,1818,POLK ST,10573000,MC3,,"(37.7937551019, -122.4212474001)"
359-16140,-,0,Grey,SS,N,N,SFMTA,ON,0,1614,CLAY ST,4105000,Area 3,,"(37.7925902017, -122.4198486001)"
359-16290,-,0,Grey,SS,N,N,SFMTA,ON,0,1629,CLAY ST,4105000,Area 3,,"(37.7924437978, -122.4201523994)"
359-17130,-,0,Grey,SS,N,N,SFMTA,ON,0,1713,CLAY ST,4106000,Area 3,,"(37.7922880006, -122.4213783980)"
606-04020,-,0,Yellow,SS,N,N,SFMTA,ON,0,402,PINE ST,10460000,Area 5,Downtown,"(37.7919339993, -122.4027827994)"
614-01210,-,0,Red,SS,N,N,SFMTA,ON,0,121,POST ST,10626000,Area 5,Downtown,"(37.7887383987, -122.4044661985)"
202-03130,-,0,Grey,SS,Y,N,SFMTA,ON,0,313,02ND ST,138000,Area 5,South Embarcadero,"(37.7853230973, -122.3962773976)"
664-10310,-,0,Yellow,SS,N,N,SFMTA,ON,0,1031,STOCKTON ST,12206000,Area 2,,"(37.7956756026, -122.4083068983)"
209-02040,-,0,Grey,SS,N,N,SFMTA,ON,0,204,09TH ST,451000,Area 2,,"(37.7748037026, -122.4130767991)"
720-17320,-,0,Grey,SS,N,N,SFMTA,ON,0,1732,WASHINGTON ST,13432000,Area 3,,"(37.7932137986, -122.4220471007)"
324-07010,-,0,Grey,SS,N,N,SFMTA,ON,0,701,BATTERY ST,2762000,Area 2,,"(37.7977382996, -122.4009613001)"
324-07060,-,0,Yellow,SS,N,N,SFMTA,ON,0,706,BATTERY ST,2762000,Area 2,,"(37.7978393015, -122.4008205009)"
210-00520,-,0,Grey,SS,N,N,SFMTA,ON,0,52,10TH ST,483000,Area 2,,"(37.7754883979, -122.4163258986)"
614-06040,-,0,Yellow,SS,N,N,SFMTA,ON,0,604,POST ST,10631000,Area 2,,"(37.7879032985, -122.4119869002)"
614-06260,-,0,Grey,SS,N,N,SFMTA,ON,0,626,POST ST,10633000,Area 2,,"(37.7878248998, -122.4126076025)"
614-06400,-,0,Grey,SS,N,N,SFMTA,ON,0,640,POST ST,10634000,Area 2,,"(37.7877704007, -122.4130398014)"
705-06230,-,0,Yellow,SS,N,N,SFMTA,ON,0,623,VALLEJO ST,13094000,Area 3,,"(37.7986157005, -122.4080608000)"
470-12400,-,0,Yellow,SS,N,N,SFMTA,ON,0,1240,HOWARD ST,7051000,Area 2,,"(37.7755230990, -122.4126325973)"
350-07090,-,0,Grey,SS,N,N,SFMTA,ON,0,709,CALIFORNIA ST,3534000,Area 2,,"(37.7923227017, -122.4062686988)"
359-08030,-,0,Grey,SS,N,N,SFMTA,ON,0,803,CLAY ST,4089000,Area 2,,"(37.7942032990, -122.4064553973)"
359-08330,-,0,Grey,SS,N,N,SFMTA,ON,0,833,CLAY ST,4090000,Area 2,,"(37.7940891989, -122.4073543006)"
472-06140,-,0,Grey,SS,Y,N,SFMTA,ON,0,614,HYDE ST,7121000,Area 3,,"(37.7867255014, -122.4164545999)"
664-08170,-,0,Grey,SS,N,N,SFMTA,ON,0,817,STOCKTON ST,12204000,Area 2,,"(37.7936121010, -122.4078961012)"
664-09040,-,0,Green,SS,N,N,SFMTA,ON,0,904,STOCKTON ST,12205000,Area 2,,"(37.7942463987, -122.4078666025)"
208-01500,-,0,Grey,SS,N,N,SFMTA,ON,0,150,08TH ST,408000,Area 2,,"(37.7764851012, -122.4120950994)"
701-08310,-,0,Grey,SS,N,N,SFMTA,ON,0,831,VAN NESS AVE,13150102,Area 3,,"(37.7836598986, -122.4211357978)"
701-10280,-,0,Grey,SS,N,N,SFMTA,ON,0,1028,VAN NESS AVE,13152202,Area 3,,"(37.7855821987, -122.4211986006)"
470-08130,-,0,Green,SS,N,N,SFMTA,ON,0,813,HOWARD ST,7039001,Area 5,Downtown,"(37.7828651992, -122.4030567982)"
400-02360,-,0,Grey,SS,N,N,SFMTA,ON,0,236,EDDY ST,5060000,Area 2,,"(37.7840526019, -122.4121870992)"
400-03370,-,0,Grey,SS,N,N,SFMTA,ON,0,337,EDDY ST,5061002,Area 2,,"(37.7837247019, -122.4137870983)"
470-08510,-,0,Grey,SS,N,N,SFMTA,ON,0,851,HOWARD ST,7039001,Area 5,Downtown,"(37.7822675974, -122.4038131979)"
470-10770,-,0,Yellow,SS,N,N,SFMTA,ON,0,1077,HOWARD ST,7046000,Area 2,,"(37.7782616009, -122.4088829027)"
502-02080,-,0,Grey,SS,N,N,SFMTA,ON,0,208,JONES ST,7565000,Area 2,,"(37.7832777006, -122.4123874993)"
502-03240,-,0,Grey,SS,N,N,SFMTA,ON,0,324,JONES ST,7566000,Area 2,,"(37.7845767000, -122.4126454999)"
502-03260,-,0,Grey,SS,N,N,SFMTA,ON,0,326,JONES ST,7566000,Area 2,,"(37.7846312997, -122.4126565025)"
568-09740,-,0,Grey,SS,N,N,SFMTA,ON,0,974,MISSION ST,9099000,Area 2,,"(37.7814752002, -122.4081896019)"
546-01160,-,0,Green,SS,N,N,SFMTA,ON,0,116,LEAVENWORTH ST,8239000,Area 2,,"(37.7824407005, -122.4139057973)"
500-06060,-,0,Grey,SS,N,N,SFMTA,ON,0,606,JACKSON ST,7369000,Area 2,,"(37.7962133017, -122.4054451992)"
340-00141,340-00140,1,Grey,MS,Y,N,SFMTA,ON,0,14,BLUXOME ST,2993000,Area 5,South Embarcadero,"(37.7774664991, -122.3961616994)"
339-01810,-,0,Yellow,SS,Y,N,SFMTA,ON,0,181,BERRY ST,2953000,Area 5,South Embarcadero,"(37.7759858024, -122.3929589015)"
593-07040,-,0,Grey,SS,N,N,SFMTA,ON,0,704,OFARRELL ST,9733000,Area 3,,"(37.7854158011, -122.4164742024)"
567-00863,567-00860,3,Grey,MS,N,N,SFMTA,ON,0,86,MINT ST,9064000,Area 1,,"(37.7823814013, -122.4074784980)"
686-00322,686-00320,2,Red,MS,N,N,SFMTA,ON,0,28,TURK ST,12716000,Area 1,,"(37.7833461025, -122.4102111996)"
400-01346,400-01340,6,Grey,MS,N,N,SFMTA,ON,0,142,EDDY ST,5059000,Area 1,,"(37.7842339025, -122.4107268990)"
561-00079,561-00070,9,Black,MS,N,N,SFMTA,ON,0,7,MAIN ST,8627000,Area 5,Downtown,"(37.7928536002, -122.3960719013)"
561-00078,561-00070,8,Black,MS,N,N,SFMTA,ON,0,7,MAIN ST,8627000,Area 5,Downtown,"(37.7928609987, -122.3960811996)"
561-00077,561-00070,7,Black,MS,N,N,SFMTA,ON,0,7,MAIN ST,8627000,Area 5,Downtown,"(37.7928677992, -122.3960896988)"
561-00076,561-00070,6,Black,MS,N,N,SFMTA,ON,0,7,MAIN ST,8627000,Area 5,Downtown,"(37.7928751976, -122.3960990028)"
561-00075,561-00070,5,Black,MS,N,N,SFMTA,ON,0,7,MAIN ST,8627000,Area 5,Downtown,"(37.7928814002, -122.3961066973)"
561-00074,561-00070,4,Black,MS,N,N,SFMTA,ON,0,7,MAIN ST,8627000,Area 5,Downtown,"(37.7928887987, -122.3961160013)"
561-00073,561-00070,3,Black,MS,N,N,SFMTA,ON,0,7,MAIN ST,8627000,Area 5,Downtown,"(37.7928950013, -122.3961238020)"
561-00072,561-00070,2,Black,MS,N,N,SFMTA,ON,0,7,MAIN ST,8627000,Area 5,Downtown,"(37.7929023997, -122.3961331003)"
444-00082,444-00080,2,Black,MS,N,N,SFMTA,ON,0,8,GRANT AVE,6381000,Area 5,Downtown,"(37.7871381984, -122.4048488994)"
593-00038,593-00030,8,Black,MS,N,N,SFMTA,ON,0,3,OFARRELL ST,9720000,Area 5,Downtown,"(37.7867326987, -122.4051697028)"
593-00037,593-00030,7,Black,MS,N,N,SFMTA,ON,0,3,OFARRELL ST,9720000,Area 5,Downtown,"(37.7867341013, -122.4051589013)"
593-00036,593-00030,6,Black,MS,N,N,SFMTA,ON,0,3,OFARRELL ST,9720000,Area 5,Downtown,"(37.7867354982, -122.4051476025)"
593-00035,593-00030,5,Black,MS,N,N,SFMTA,ON,0,3,OFARRELL ST,9720000,Area 5,Downtown,"(37.7867370014, -122.4051355996)"
593-00034,593-00030,4,Black,MS,N,N,SFMTA,ON,0,3,OFARRELL ST,9720000,Area 5,Downtown,"(37.7867383984, -122.4051243008)"
593-00033,593-00030,3,Black,MS,N,N,SFMTA,ON,0,3,OFARRELL ST,9720000,Area 5,Downtown,"(37.7867401977, -122.4051101019)"
593-00032,593-00030,2,Black,MS,N,N,SFMTA,ON,0,3,OFARRELL ST,9720000,Area 5,Downtown,"(37.7867414997, -122.4050997977)"
593-00018,593-00010,8,Black,MS,N,N,SFMTA,ON,0,1,OFARRELL ST,9720000,Area 5,Downtown,"(37.7867442992, -122.4050776974)"
593-00017,593-00010,7,Black,MS,N,N,SFMTA,ON,0,1,OFARRELL ST,9720000,Area 5,Downtown,"(37.7867458024, -122.4050658007)"
593-00016,593-00010,6,Black,MS,N,N,SFMTA,ON,0,1,OFARRELL ST,9720000,Area 5,Downtown,"(37.7867474005, -122.4050537978)"
593-00015,593-00010,5,Black,MS,N,N,SFMTA,ON,0,1,OFARRELL ST,9720000,Area 5,Downtown,"(37.7867488981, -122.4050412976)"
593-00014,593-00010,4,Black,MS,N,N,SFMTA,ON,0,1,OFARRELL ST,9720000,Area 5,Downtown,"(37.7867504013, -122.4050299988)"
593-00013,593-00010,3,Black,MS,N,N,SFMTA,ON,0,1,OFARRELL ST,9720000,Area 5,Downtown,"(37.7867519994, -122.4050169007)"
593-00012,593-00010,2,Black,MS,N,N,SFMTA,ON,0,1,OFARRELL ST,9720000,Area 5,Downtown,"(37.7867532008, -122.4050077979)"
400-01445,400-01440,5,Black,MS,N,N,SFMTA,ON,0,144,EDDY ST,5059000,MC1,,"(37.7842207988, -122.4108304993)"
400-01444,400-01440,4,Black,MS,N,N,SFMTA,ON,0,144,EDDY ST,5059000,MC1,,"(37.7842224975, -122.4108169989)"
400-01443,400-01440,3,Black,MS,N,N,SFMTA,ON,0,144,EDDY ST,5059000,MC1,,"(37.7842239001, -122.4108061024)"
400-01442,400-01440,2,Black,MS,N,N,SFMTA,ON,0,144,EDDY ST,5059000,MC1,,"(37.7842254982, -122.4107937028)"
330-03650,-,0,Grey,SS,Y,N,SFMTA,ON,0,365,BRANNAN ST,3076000,Area 5,South Embarcadero,"(37.7807459020, -122.3933093992)"
411-02210,411-02001,21,Grey,MS,Y,N,SFMTA,ON,0,221,FELL ST,5441000,Area 5,Civic Center,"(37.7760012028, -122.4218526014)"
340-00143,340-00140,3,Grey,MS,Y,N,SFMTA,ON,0,14,BLUXOME ST,2993000,Area 5,South Embarcadero,"(37.7774322004, -122.3962051009)"
369-00220,-,0,Yellow,SS,N,N,SFMTA,ON,0,22,CAMPTON PL,3649000,Area 5,Downtown,"(37.7891094991, -122.4061077998)"
340-00742,-,0,Grey,SS,Y,N,SFMTA,ON,0,74,BLUXOME ST,2993000,Area 5,South Embarcadero,"(37.7763774999, -122.3975639974)"
563-01440,-,0,Grey,SS,N,N,SFMTA,ON,0,144,MCALLISTER ST,8890000,Area 2,,"(37.7808114027, -122.4151061196)"
209-00510,-,0,Yellow,SS,N,N,SFMTA,ON,0,51,09TH ST,447000,Area 2,,"(37.7765764025, -122.4149996021)"
664-10290,-,0,Yellow,SS,N,N,SFMTA,ON,0,1029,STOCKTON ST,12206000,Area 2,,"(37.7956155994, -122.4082946998)"
211-01410,-,0,Grey,SS,N,N,SFMTA,ON,0,141,11TH ST,511000,Area 2,,"(37.7735431985, -122.4159858001)"
701-17230,-,0,Grey,SS,N,N,SFMTA,ON,0,1723,VAN NESS AVE,13159101,Area 3,,"(37.7919228011, -122.4228061994)"
209-00290,-,0,Grey,SS,N,N,SFMTA,ON,0,29,09TH ST,446000,Area 2,,"(37.7770143011, -122.4155468007)"
500-07250,-,0,Yellow,SS,N,N,SFMTA,ON,0,725,JACKSON ST,7376000,Area 2,,"(37.7958790985, -122.4074793977)"
502-05170,-,0,Grey,SS,N,N,SFMTA,ON,0,517,JONES ST,7570000,Area 2,,"(37.7862936993, -122.4131529012)"
686-01030,-,0,Grey,SS,N,N,SFMTA,ON,0,103,TURK ST,12717000,Area 2,,"(37.7831170977, -122.4110448022)"
520-10270,-,0,Grey,SS,N,N,SFMTA,ON,0,1027,KEARNY ST,7764000,Area 2,,"(37.7978308023, -122.4055486989)"
209-00600,-,0,Yellow,SS,N,N,SFMTA,ON,0,60,09TH ST,447000,Area 2,,"(37.7763153051, -122.4149778150)"
686-03290,-,0,Yellow,SS,N,N,SFMTA,ON,0,329,TURK ST,12719000,Area 2,,"(37.7825985988, -122.4151369982)"
500-07450,-,0,Grey,SS,N,N,SFMTA,ON,0,745,JACKSON ST,7378000,Area 2,,"(37.7958053992, -122.4080643986)"
664-10030,-,0,Yellow,SS,N,N,SFMTA,ON,0,1003,STOCKTON ST,12206000,Area 2,,"(37.7950515979, -122.4081804992)"
664-10280,-,0,Yellow,SS,N,N,SFMTA,ON,0,1028,STOCKTON ST,12206000,Area 2,,"(37.7956853983, -122.4081398972)"
210-00220,-,0,Grey,SS,N,N,SFMTA,ON,0,22,10TH ST,481000,Area 2,,"(37.7759714973, -122.4169315972)"
210-00320,-,0,Grey,SS,N,N,SFMTA,ON,0,32,10TH ST,481000,Area 2,,"(37.7758173988, -122.4167384000)"
661-00780,-,0,Yellow,SS,N,N,SFMTA,ON,0,78,STEVENSON ST,12165000,Area 5,Downtown,"(37.7892794003, -122.4002838020)"
201-02520,-,0,Grey,SS,Y,N,SFMTA,ON,0,252,01ST ST,110000,Area 5,Downtown,"(37.7874789004, -122.3948533011)"
201-02570,-,0,Grey,SS,Y,N,SFMTA,ON,0,257,01ST ST,110000,Area 5,Downtown,"(37.7875301977, -122.3946128019)"
444-02060,-,0,Yellow,SS,N,N,SFMTA,ON,0,206,GRANT AVE,6384001,Area 5,Downtown,"(37.7889385027, -122.4051977989)"
444-02110,444-02005,11,Red,MS,Y,N,SFMTA,ON,0,211,GRANT AVE,6384002,Area 5,Downtown,"(37.7890196004, -122.4053481982)"
470-03020,-,0,Grey,SS,N,N,SFMTA,ON,0,302,HOWARD ST,7031000,Area 5,Downtown,"(37.7898504985, -122.3944882021)"
470-03060,-,0,Grey,SS,N,N,SFMTA,ON,0,306,HOWARD ST,7031000,Area 5,Downtown,"(37.7897736979, -122.3945858010)"
470-03210,-,0,Yellow,SS,N,N,SFMTA,ON,0,321,HOWARD ST,7031000,Area 5,Downtown,"(37.7893872851, -122.3947890299)"
720-06140,-,0,Grey,SS,N,N,SFMTA,ON,0,614,WASHINGTON ST,13410000,Area 5,Downtown,"(37.7954911002, -122.4040675999)"
350-05220,-,0,Red,SS,N,N,SFMTA,ON,0,522,CALIFORNIA ST,3530000,Area 5,Downtown,"(37.7928196982, -122.4035811980)"
350-06160,-,0,Grey,SS,N,N,SFMTA,ON,0,616,CALIFORNIA ST,3532000,Area 5,Downtown,"(37.7926357993, -122.4050491990)"
350-06320,-,0,Grey,SS,N,N,SFMTA,ON,0,632,CALIFORNIA ST,3532000,Area 5,Downtown,"(37.7925691017, -122.4055717994)"
464-03310,-,0,Yellow,SS,Y,N,SFMTA,ON,0,331,HAYES ST,6815000,Area 5,Civic Center,"(37.7768812110, -122.4225086367)"
443-05180,-,0,Grey,SS,Y,N,SFMTA,ON,0,518,GOUGH ST,6321000,Area 5,Civic Center,"(37.7783771985, -122.4231938009)"
443-05200,-,0,Grey,SS,Y,N,SFMTA,ON,0,520,GOUGH ST,6321000,Area 5,Civic Center,"(37.7784323011, -122.4232048986)"
471-07690,-,0,Grey,SS,N,N,SFMTA,ON,0,769,HARRISON ST,6718000,Area 5,South Embarcadero,"(37.7810337980, -122.3991413989)"
203-03330,-,0,Grey,SS,Y,N,SFMTA,ON,0,333,03RD ST,170000,Area 5,South Embarcadero,"(37.7833900013, -122.3982850981)"
203-06520,-,0,Grey,SS,Y,N,SFMTA,ON,0,652,03RD ST,179000,Area 5,South Embarcadero,"(37.7791136996, -122.3932321013)"
681-01130,-,0,Grey,SS,N,N,SFMTA,ON,0,113,TAYLOR ST,12427000,Area 1,,"(37.7836493988, -122.4109390003)"
440-04050,-,0,Grey,SS,N,N,SFMTA,ON,0,405,GEARY ST,6111000,Area 1,,"(37.7870474000, -122.4101810974)"
470-14441,470-14440,1,Black,MS,N,N,SFMTA,ON,0,1444,HOWARD ST,7056000,MC3,,"(37.7732978993, -122.4154551026)"
211-02230,-,0,Grey,SS,N,N,SFMTA,ON,0,223,11TH ST,513000,Area 3,,"(37.7726697986, -122.4148868990)"
208-00530,-,0,Grey,SS,N,N,SFMTA,ON,0,53,08TH ST,405000,Area 2,,"(37.7777646993, -122.4133960993)"
701-08130,-,0,Grey,SS,N,N,SFMTA,ON,0,813,VAN NESS AVE,13150101,Area 3,,"(37.7831962005, -122.4210420993)"
